year,fao_code,item,category,production_t,prod_loss_pct,prod_loss_t,postharvest_loss_pct,postharvest_loss_t,farmgate_t,farmgate_low,farmgate_high,retail_supply_t,dist_loss_pct,dist_loss_t,retail_loss_pct,retail_loss_t,retail_t,retail_low,retail_high,total_t
2024,536,Plums and sloes,Fruits,768.0,14.2,109.06,8.7,57.33,166.4,118.5,212.6,5438.38,2.5,135.96,5.8,307.54,443.5,312.1,573.5,609.9
2024,544,Strawberries,Fruits,1424.0,14.2,202.21,8.7,106.3,308.5,219.6,394.2,16689.15,2.5,417.23,5.8,943.77,1361.0,957.8,1759.8,1669.5
2024,547,Raspberries,Fruits,4708.0,14.2,668.54,8.7,351.43,1020.0,726.2,1303.3,6890.25,2.5,172.26,5.8,389.64,561.9,395.4,726.6,1581.9
2024,552,Blueberries and cranberries,Fruits,127666.0,14.2,18128.57,8.7,9529.76,27658.3,19692.0,35340.7,31190.68,2.5,779.77,5.8,1763.83,2543.6,1790.0,3289.1,30201.9
2024,560,Grapes,Fruits,3047.0,14.2,432.67,8.7,227.45,660.1,470.0,843.5,25426.12,2.5,635.65,5.8,1437.85,2073.5,1459.2,2681.2,2733.7
2024,567,Watermelons,Fruits,414.0,14.2,58.79,8.7,30.9,89.7,63.9,114.6,36369.1,2.5,909.23,5.8,2056.67,2965.9,2087.2,3835.1,3055.6
2024,568,Cantaloupes and other melons,Fruits,1147.0,14.2,162.87,8.7,85.62,248.5,176.9,317.5,18936.85,2.5,473.42,5.8,1070.88,1544.3,1086.8,1996.9,1792.8
2024,572,Avocados,Vegetables,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,15244.64,2.5,381.12,5.8,862.08,1243.2,874.9,1607.6,1243.2
2024,574,Pineapples,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,22079.71,2.5,551.99,5.8,1248.61,1800.6,1267.2,2328.3,1800.6
2024,592,Kiwi fruit,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,3114.65,2.5,77.87,5.8,176.13,254.0,178.8,328.5,254.0
2024,600,Papayas,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,2201.1,2.5,55.03,5.8,124.47,179.5,126.3,232.2,179.5
2025,116,Potatoes,Vegetables,99382.0,14.2,14112.24,8.7,7418.47,21530.7,15329.3,27511.1,451930.1,2.5,11298.25,5.8,25556.65,36854.9,25936.0,47655.8,58385.6
2025,122,Sweet potatoes,Vegetables,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,4261.19,2.5,106.53,5.8,240.97,347.5,244.6,449.4,347.5
2025,358,Cabbages,Vegetables,7741.0,14.2,1099.22,8.7,577.83,1677.1,1194.0,2142.9,26399.75,2.5,659.99,5.8,1492.91,2152.9,1515.1,2783.8,3829.9
2025,367,Asparagus,Vegetables,117.0,14.2,16.61,8.7,8.73,25.3,18.0,32.4,3011.65,2.5,75.29,5.8,170.31,245.6,172.8,317.6,270.9
2025,372,Lettuce and chicory,Vegetables,1068.6,14.2,151.74,8.7,79.77,231.5,164.8,295.8,43840.59,2.5,1096.01,5.8,2479.19,3575.2,2516.0,4622.9,3806.7
2025,373,Spinach,Vegetables,561.0,14.2,79.66,8.7,41.88,121.5,86.5,155.3,4386.27,2.5,109.66,5.8,248.04,357.7,251.7,462.5,479.2
2025,388,Tomatoes,Vegetables,47726.1,14.2,6777.11,8.7,3562.56,10339.7,7361.6,13211.6,131901.9,2.5,3297.55,5.8,7459.05,10756.6,7569.8,13909.0,21096.3
2025,393,Cauliflowers and broccoli,Vegetables,2677.0,14.2,380.13,8.7,199.83,580.0,412.9,741.1,27439.61,2.5,685.99,5.8,1551.71,2237.7,1574.7,2893.4,2817.6
2025,394,"Pumpkins, squash and gourds",Vegetables,10894.0,14.2,1546.95,8.7,813.19,2360.1,1680.4,3015.7,18073.57,2.5,451.84,5.8,1022.06,1473.9,1037.2,1905.8,3834.0
2025,397,Cucumbers and gherkins,Greenhouse Veg,34844.9,14.2,4947.98,8.7,2601.03,7549.0,5374.7,9645.8,6128.76,2.5,153.22,5.8,346.58,499.8,351.7,646.3,8048.8
2025,399,Eggplants (aubergines),Vegetables,857.4,14.2,121.75,8.7,64.0,185.8,132.3,237.4,3450.64,2.5,86.27,5.8,195.13,281.4,198.0,363.9,467.2
2025,401,Chillies and peppers,Vegetables,54552.3,14.2,7746.43,8.7,4072.11,11818.5,8414.5,15101.2,25928.88,2.5,648.22,5.8,1466.28,2114.5,1488.1,2734.2,13933.1
2025,403,Onions,Vegetables,3341.0,14.2,474.42,8.7,249.39,723.8,515.3,924.9,59846.72,2.5,1496.17,5.8,3384.33,4880.5,3434.5,6310.7,5604.3
2025,406,Green garlic,Vegetables,264.0,14.2,37.49,8.7,19.71,57.2,40.7,73.1,6206.01,2.5,155.15,5.8,350.95,506.1,356.1,654.4,563.3
2025,407,Leeks and other alliaceous vegetables,Other Storable,503.0,14.2,71.43,8.7,37.55,109.0,77.6,139.2,1101.16,2.5,27.53,5.8,62.27,89.8,63.2,116.2,198.8
2025,414,Green beans,Other Perishable,1888.0,14.2,268.1,8.7,140.93,409.0,291.2,522.6,5751.07,2.5,143.78,5.8,325.22,469.0,330.1,606.5,878.1
2025,417,"Peas, green",Vegetables,2118.0,14.2,300.76,8.7,158.1,458.9,326.7,586.3,5194.36,2.5,129.86,5.8,293.74,423.6,298.1,547.8,882.5
2025,426,Carrots and turnips,Vegetables,9024.0,14.2,1281.41,8.7,673.61,1955.0,1391.9,2498.0,46376.46,2.5,1159.41,5.8,2622.59,3782.0,2661.5,4890.3,5737.0
2025,446,Sweet corn,Other Perishable,7272.0,14.2,1032.62,8.7,542.83,1575.4,1121.7,2013.0,9063.15,2.5,226.58,5.8,512.52,739.1,520.1,955.7,2314.6
2025,449,Mushrooms and truffles,Other Perishable,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,0.0,2.5,0.0,5.8,0.0,0.0,0.0,0.0,0.0
2025,486,Bananas,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,74085.84,2.5,1852.15,5.8,4189.55,6041.7,4251.7,7812.3,6041.7
2025,490,Oranges,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,36530.96,2.5,913.27,5.8,2065.83,2979.1,2096.5,3852.2,2979.1
2025,495,"Tangerines, mandarins, clementines",Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,22907.42,2.5,572.69,5.8,1295.41,1868.1,1314.6,2415.6,1868.1
2025,497,Lemons and limes,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,17200.49,2.5,430.01,5.8,972.69,1402.7,987.1,1813.8,1402.7
2025,515,Apples,Fruits,54809.0,14.2,7782.88,8.7,4091.27,11874.2,8454.1,15172.3,78548.13,2.5,1963.7,5.8,4441.9,6405.6,4507.8,8282.9,18279.8
2025,521,Pears,Fruits,4709.0,14.2,668.68,8.7,351.51,1020.2,726.3,1303.6,6464.75,2.5,161.62,5.8,365.58,527.2,371.0,681.7,1547.4
2025,526,Apricots,Tree Fruit,532.0,14.2,75.54,8.7,39.71,115.3,82.1,147.3,415.7,2.5,10.39,5.8,23.51,33.9,23.9,43.8,149.2
2025,531,Cherries,Fruits,26054.0,14.2,3699.67,8.7,1944.83,5644.5,4018.7,7212.3,6111.59,2.5,152.79,5.8,345.61,498.4,350.7,644.4,6142.9
2025,534,Peaches and nectarines,Fruits,4218.0,14.2,598.96,8.7,314.86,913.8,650.6,1167.6,7358.68,2.5,183.97,5.8,416.13,600.1,422.3,776.0,1513.9
2025,536,Plums and sloes,Fruits,826.0,14.2,117.29,8.7,61.66,178.9,127.4,228.7,5480.07,2.5,137.0,5.8,309.9,446.9,314.5,577.9,625.9
2025,544,Strawberries,Fruits,1625.0,14.2,230.75,8.7,121.3,352.0,250.7,449.8,16816.68,2.5,420.42,5.8,950.98,1371.4,965.1,1773.3,1723.5
2025,547,Raspberries,Fruits,5175.0,14.2,734.85,8.7,386.29,1121.1,798.2,1432.6,6942.98,2.5,173.57,5.8,392.63,566.2,398.4,732.1,1687.3
2025,552,Blueberries and cranberries,Fruits,122948.0,14.2,17458.62,8.7,9177.58,26636.2,18964.3,34034.7,31429.8,2.5,785.75,5.8,1777.35,2563.1,1803.8,3314.3,29199.3
2025,560,Grapes,Fruits,17891.0,14.2,2540.52,8.7,1335.49,3876.0,2759.6,4952.6,25621.09,2.5,640.53,5.8,1448.87,2089.4,1470.4,2701.8,5965.5
2025,567,Watermelons,Fruits,630.0,14.2,89.46,8.7,47.03,136.5,97.2,174.4,36647.46,2.5,916.19,5.8,2072.41,2988.6,2103.2,3864.5,3125.1
2025,568,Cantaloupes and other melons,Fruits,686.0,14.2,97.41,8.7,51.21,148.6,105.8,189.9,19082.77,2.5,477.07,5.8,1079.13,1556.2,1095.1,2012.2,1704.8
2025,572,Avocados,Vegetables,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,15361.13,2.5,384.03,5.8,868.67,1252.7,881.6,1619.9,1252.7
2025,574,Pineapples,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,22248.93,2.5,556.22,5.8,1258.18,1814.4,1276.9,2346.2,1814.4
2025,592,Kiwi fruit,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,3139.18,2.5,78.48,5.8,177.52,256.0,180.1,331.0,256.0
2025,600,Papayas,Fruits,0.0,14.2,0.0,8.7,0.0,0.0,0.0,0.0,2598.41,2.5,64.96,5.8,146.94,211.9,149.1,274.0,211.9
